,date,date1,Borough,code,Retail,Grocery,Parks,Transit,Workplace,Residential
15130,2021-07-14,44391,Lambeth,E09000022,-28,0,80,-51,-44,15
15131,2021-07-14,44391,Lewisham,E09000023,-6,18,94,-36,-44,14
15132,2021-07-14,44391,Hackney,E09000012,-29,10,109,-45,-44,13
15133,2021-07-14,44391,Waltham Forest,E09000031,4,6,57,-41,-41,11
15134,2021-07-14,44391,Redbridge,E09000026,-16,8,75,-37,-44,10
15135,2021-07-14,44391,Brent,E09000005,-5,11,128,-36,-36,9
15136,2021-07-14,44391,Harrow,E09000015,-3,13,159,-30,-29,11
15137,2021-07-14,44391,Bexley,E09000004,-14,9,82,-39,-38,12
15138,2021-07-14,44391,Ealing,E09000009,-3,9,103,-39,-40,10
15139,2021-07-14,44391,Bromley,E09000006,-9,6,52,-43,-45,14
15140,2021-07-14,44391,Croydon,E09000008,-9,10,71,-42,-35,12
15141,2021-07-14,44391,Richmond upon Thames,E09000027,-11,10,61,-46,-57,15
15142,2021-07-14,44391,Haringey,E09000014,-21,-2,54,-43,-46,11
15143,2021-07-14,44391,Havering,E09000016,-9,5,46,-29,-33,11
15144,2021-07-14,44391,Barking and Dagenham,E09000002,-1,10,99,-26,-35,7
15145,2021-07-14,44391,Islington,E09000019,-48,-18,82,-71,-58,18
15146,2021-07-14,44391,City of London,E09000001,-72,-49,-60,-65,-55,
15147,2021-07-13,44390,Merton,E09000024,-19,-2,65,-41,-43,14
15148,2021-07-13,44390,Islington,E09000019,-48,-15,75,-72,-59,18
15149,2021-07-13,44390,Lewisham,E09000023,-9,15,93,-37,-46,14
15150,2021-07-13,44390,Kensington and Chelsea,E09000020,-39,8,17,-41,-52,14
15151,2021-07-13,44390,Waltham Forest,E09000031,-2,4,58,-43,-45,11
15152,2021-07-13,44390,City of London,E09000001,-74,-51,-67,-65,-57,
15153,2021-07-13,44390,Southwark,E09000028,-32,-5,30,-47,-44,15
15154,2021-07-13,44390,Barking and Dagenham,E09000002,-4,0,107,-22,-37,8
15155,2021-07-13,44390,Sutton,E09000029,-6,5,95,-44,-46,13
15156,2021-07-13,44390,Kingston upon Thames,E09000021,-17,-2,,-41,-43,14
15157,2021-07-13,44390,Tower Hamlets,E09000030,-35,-1,16,-54,-53,15
15158,2021-07-13,44390,Redbridge,E09000026,-16,12,62,-40,-45,11
15159,2021-07-13,44390,Wandsworth,E09000032,-22,-1,56,-39,-51,18
15160,2021-07-13,44390,Hammersmith and Fulham,E09000013,-35,-10,43,-33,-54,14
15161,2021-07-13,44390,Camden,E09000007,-54,-18,27,-47,-55,16
15162,2021-07-13,44390,Richmond upon Thames,E09000027,-16,14,51,-51,-58,16
15163,2021-07-13,44390,Newham,E09000025,-18,8,250,-33,-35,10
15164,2021-07-13,44390,Hillingdon,E09000017,-14,3,106,-58,-35,11
15165,2021-07-13,44390,Hackney,E09000012,-32,6,96,-45,-46,14
15166,2021-07-13,44390,Havering,E09000016,-12,6,46,-31,-33,11
15167,2021-07-13,44390,Hounslow,E09000018,-11,10,99,-34,-33,10
15168,2021-07-13,44390,Bexley,E09000004,-17,9,73,-44,-38,12
15169,2021-07-13,44390,Westminster,E09000033,-55,-21,-10,-50,-52,14
15170,2021-07-13,44390,Barnet,E09000003,-8,6,101,-34,-41,12
15171,2021-07-13,44390,Croydon,E09000008,-11,15,71,-43,-37,13
15172,2021-07-13,44390,Bromley,E09000006,-10,9,52,-44,-46,15
15173,2021-07-13,44390,Ealing,E09000009,-6,11,103,-39,-39,11
15174,2021-07-13,44390,Enfield,E09000010,-12,3,51,-43,-35,9
15175,2021-07-13,44390,Greenwich,E09000011,-14,4,31,-32,-47,13
15176,2021-07-13,44390,Harrow,E09000015,-4,11,163,-30,-29,12
15177,2021-07-13,44390,Haringey,E09000014,-17,4,68,-39,-49,12
15178,2021-07-13,44390,Brent,E09000005,-4,14,123,-36,-36,9
15179,2021-07-13,44390,Lambeth,E09000022,-31,0,82,-50,-44,15
15180,2021-07-12,44389,Greenwich,E09000011,-16,0,17,-33,-49,13
15181,2021-07-12,44389,Richmond upon Thames,E09000027,-25,-4,18,-50,-59,16
15182,2021-07-12,44389,Merton,E09000024,-27,-8,23,-40,-44,15
15183,2021-07-12,44389,Croydon,E09000008,-19,4,36,-42,-37,13
15184,2021-07-12,44389,Redbridge,E09000026,-22,0,27,-42,-46,12
15185,2021-07-12,44389,Sutton,E09000029,-15,-6,35,-49,-48,14
15186,2021-07-12,44389,Havering,E09000016,-14,-1,33,-37,-37,12
15187,2021-07-12,44389,Ealing,E09000009,-15,-5,46,-36,-41,11
15188,2021-07-12,44389,Waltham Forest,E09000031,-7,-5,23,-42,-46,12
15189,2021-07-12,44389,Lambeth,E09000022,-35,-9,42,-51,-48,16
15190,2021-07-12,44389,City of London,E09000001,-77,-58,-68,-67,-61,
15191,2021-07-12,44389,Bromley,E09000006,-17,3,27,-46,-50,16
15192,2021-07-12,44389,Islington,E09000019,-53,-27,24,-70,-62,19
15193,2021-07-12,44389,Harrow,E09000015,-11,4,85,-31,-32,12
15194,2021-07-12,44389,Lewisham,E09000023,-12,8,58,-40,-48,15
15195,2021-07-12,44389,Barking and Dagenham,E09000002,-5,-1,87,-31,-38,8
15196,2021-07-12,44389,Camden,E09000007,-59,-36,12,-41,-57,17
15197,2021-07-12,44389,Hackney,E09000012,-36,-2,61,-47,-49,15
15198,2021-07-12,44389,Southwark,E09000028,-36,-8,13,-49,-47,16
15199,2021-07-12,44389,Haringey,E09000014,-25,-12,21,-41,-49,13
15200,2021-07-12,44389,Enfield,E09000010,-15,-8,12,-45,-38,11
15201,2021-07-12,44389,Kensington and Chelsea,E09000020,-47,-8,-13,-46,-54,16
15202,2021-07-12,44389,Barnet,E09000003,-18,-5,34,-37,-43,14
15203,2021-07-12,44389,Brent,E09000005,-11,-1,71,-33,-38,10
15204,2021-07-12,44389,Hounslow,E09000018,-18,-2,45,-32,-35,11
15205,2021-07-12,44389,Tower Hamlets,E09000030,-39,-11,-1,-54,-56,16
15206,2021-07-12,44389,Bexley,E09000004,-20,2,56,-43,-41,13
15207,2021-07-12,44389,Newham,E09000025,-25,1,206,-32,-37,11
15208,2021-07-12,44389,Hammersmith and Fulham,E09000013,-41,-24,14,-30,-56,17
15209,2021-07-12,44389,Kingston upon Thames,E09000021,-24,-15,,-41,-45,16
15210,2021-07-12,44389,Wandsworth,E09000032,-32,-13,21,-43,-55,19
15211,2021-07-12,44389,Hillingdon,E09000017,-21,-4,69,-60,-38,12
15212,2021-07-12,44389,Westminster,E09000033,-59,-28,-28,-47,-56,16
15213,2021-07-11,44388,Hammersmith and Fulham,E09000013,-39,-19,35,-26,-13,-1
15214,2021-07-11,44388,Lambeth,E09000022,-25,0,58,-13,1,-1
15215,2021-07-11,44388,Sutton,E09000029,-16,-2,50,-27,-7,0
15216,2021-07-11,44388,Kensington and Chelsea,E09000020,-44,1,9,-38,-24,0
15217,2021-07-11,44388,Harrow,E09000015,-16,4,97,4,8,0
15218,2021-07-11,44388,Lewisham,E09000023,-14,9,42,-16,-11,0
15219,2021-07-11,44388,Barnet,E09000003,-19,1,64,-23,-4,0
15220,2021-07-11,44388,Barking and Dagenham,E09000002,-9,-3,74,-14,-17,0
15221,2021-07-11,44388,Tower Hamlets,E09000030,-21,-18,3,-36,0,-2
15222,2021-07-11,44388,Greenwich,E09000011,-24,2,13,-16,-8,0
15223,2021-07-11,44388,Ealing,E09000009,-14,6,52,-26,-7,0
15224,2021-07-11,44388,Enfield,E09000010,-21,-1,27,-31,-6,0
15225,2021-07-11,44388,Waltham Forest,E09000031,-6,0,48,-26,-13,-1
15226,2021-07-11,44388,Camden,E09000007,-44,-21,20,-14,-10,-1
15227,2021-07-11,44388,Westminster,E09000033,-47,-16,-1,-24,-18,0
15228,2021-07-11,44388,Merton,E09000024,-17,-6,54,-17,-3,-1
15229,2021-07-11,44388,Hounslow,E09000018,-11,10,37,-14,-6,0
15230,2021-07-11,44388,Bromley,E09000006,-19,8,17,-17,8,0
15231,2021-07-11,44388,Hillingdon,E09000017,-15,-5,104,-56,-10,0
15232,2021-07-11,44388,City of London,E09000001,-43,-27,-55,-31,,
15233,2021-07-11,44388,Wandsworth,E09000032,-26,-6,41,-12,9,-2
15234,2021-07-11,44388,Southwark,E09000028,-25,1,30,-23,4,-1
15235,2021-07-11,44388,Richmond upon Thames,E09000027,-20,9,41,-22,-20,-1
15236,2021-07-11,44388,Newham,E09000025,-26,-6,162,-16,-4,-1
15237,2021-07-11,44388,Haringey,E09000014,-27,-11,18,-24,-24,-1
15238,2021-07-11,44388,Brent,E09000005,36,11,88,38,-9,0
15239,2021-07-11,44388,Kingston upon Thames,E09000021,-20,-5,109,-8,3,-1
15240,2021-07-11,44388,Bexley,E09000004,-21,2,27,-22,-6,0
15241,2021-07-11,44388,Hackney,E09000012,-24,2,49,-19,-1,-1
15242,2021-07-11,44388,Redbridge,E09000026,-24,-2,37,-25,-21,0
15243,2021-07-11,44388,Havering,E09000016,-21,8,52,-5,-1,0
15244,2021-07-11,44388,Islington,E09000019,-38,-9,64,-55,-6,-1
15245,2021-07-11,44388,Croydon,E09000008,-20,9,45,-27,-1,0
15246,2021-07-10,44387,Croydon,E09000008,-19,8,40,-35,-10,3
15247,2021-07-10,44387,Greenwich,E09000011,-27,1,-17,-21,-12,3
15248,2021-07-10,44387,Wandsworth,E09000032,-34,-7,32,-22,-2,3
15249,2021-07-10,44387,Islington,E09000019,-47,-8,51,-56,-12,3
15250,2021-07-10,44387,Southwark,E09000028,-34,-8,15,-31,-2,2
15251,2021-07-10,44387,Harrow,E09000015,-18,9,95,-17,2,2
15252,2021-07-10,44387,Richmond upon Thames,E09000027,-15,8,15,-26,-14,3
15253,2021-07-10,44387,Kensington and Chelsea,E09000020,-46,-2,-13,-46,-21,4
15254,2021-07-10,44387,Lambeth,E09000022,-33,-4,34,-25,0,2
15255,2021-07-10,44387,Hillingdon,E09000017,-19,-3,84,-54,-13,2
15256,2021-07-10,44387,Newham,E09000025,-32,-3,126,-23,-8,2
15257,2021-07-10,44387,Westminster,E09000033,-50,-16,-24,-36,-18,3
15258,2021-07-10,44387,Haringey,E09000014,-29,-10,23,-31,-26,3
15259,2021-07-10,44387,Sutton,E09000029,-18,-4,38,-38,-9,3
15260,2021-07-10,44387,Barnet,E09000003,-18,4,43,-29,-12,3
15261,2021-07-10,44387,Brent,E09000005,-15,3,78,-26,-13,2
15262,2021-07-10,44387,Ealing,E09000009,-17,4,68,-29,-12,3
15263,2021-07-10,44387,Enfield,E09000010,-17,-2,19,-40,-10,3
15264,2021-07-10,44387,Havering,E09000016,-22,1,2,-13,-5,3
15265,2021-07-10,44387,Hounslow,E09000018,-18,11,33,-20,-5,3
15266,2021-07-10,44387,Bexley,E09000004,-24,7,23,-35,-9,3
15267,2021-07-10,44387,Bromley,E09000006,-20,7,3,-29,-2,3
15268,2021-07-10,44387,Hackney,E09000012,-37,-1,32,-31,-16,3
15269,2021-07-10,44387,Hammersmith and Fulham,E09000013,-41,-15,26,-33,-16,3
15270,2021-07-10,44387,Lewisham,E09000023,-18,8,28,-27,-17,3
15271,2021-07-10,44387,Kingston upon Thames,E09000021,-23,-1,81,-26,0,4
15272,2021-07-10,44387,Waltham Forest,E09000031,-13,-3,-5,-34,-17,2
15273,2021-07-10,44387,Camden,E09000007,-47,-24,4,-27,-4,3
15274,2021-07-10,44387,Redbridge,E09000026,-24,-2,-4,-32,-18,2
15275,2021-07-10,44387,City of London,E09000001,-52,-19,-54,-39,,
15276,2021-07-10,44387,Merton,E09000024,-20,-3,42,-25,-10,3
15277,2021-07-10,44387,Barking and Dagenham,E09000002,-10,1,69,-20,-20,2
15278,2021-07-10,44387,Tower Hamlets,E09000030,-24,-5,-7,-43,-8,2
15279,2021-07-09,44386,Waltham Forest,E09000031,-2,2,53,-41,-40,9
15280,2021-07-09,44386,Ealing,E09000009,-11,5,82,-38,-35,9
15281,2021-07-09,44386,Westminster,E09000033,-56,-18,-13,-46,-50,13
15282,2021-07-09,44386,Havering,E09000016,-15,6,47,-29,-33,9
15283,2021-07-09,44386,Greenwich,E09000011,-22,7,28,-25,-43,11
15284,2021-07-09,44386,Croydon,E09000008,-17,13,46,-38,-34,10
15285,2021-07-09,44386,Bromley,E09000006,-14,11,52,-36,-44,12
15286,2021-07-09,44386,Redbridge,E09000026,-17,5,53,-37,-42,10
15287,2021-07-09,44386,Hackney,E09000012,-32,13,86,-36,-41,11
15288,2021-07-09,44386,Barnet,E09000003,-14,4,87,-35,-36,11
15289,2021-07-09,44386,Brent,E09000005,-9,12,106,-32,-33,9
15290,2021-07-09,44386,Merton,E09000024,-19,4,55,-32,-38,11
15291,2021-07-09,44386,Sutton,E09000029,-13,2,69,-42,-43,11
15292,2021-07-09,44386,Hounslow,E09000018,-14,8,71,-28,-29,9
15293,2021-07-09,44386,Enfield,E09000010,-11,6,37,-37,-31,8
15294,2021-07-09,44386,City of London,E09000001,-74,-51,-63,-62,-55,
15295,2021-07-09,44386,Newham,E09000025,-26,4,245,-33,-32,8
15296,2021-07-09,44386,Tower Hamlets,E09000030,-36,-1,7,-53,-49,13
15297,2021-07-09,44386,Lambeth,E09000022,-31,2,66,-45,-42,13
15298,2021-07-09,44386,Islington,E09000019,-51,-15,75,-69,-57,16
15299,2021-07-09,44386,Hammersmith and Fulham,E09000013,-39,-11,43,-37,-50,13
15300,2021-07-09,44386,Kingston upon Thames,E09000021,-16,-2,,-35,-38,12
15301,2021-07-09,44386,Wandsworth,E09000032,-24,0,59,-32,-47,14
15302,2021-07-09,44386,Camden,E09000007,-54,-19,38,-40,-49,14
15303,2021-07-09,44386,Hillingdon,E09000017,-17,3,111,-56,-33,9
15304,2021-07-09,44386,Southwark,E09000028,-33,-1,23,-39,-39,13
15305,2021-07-09,44386,Harrow,E09000015,-12,13,145,-30,-30,11
15306,2021-07-09,44386,Barking and Dagenham,E09000002,-5,10,108,-26,-32,7
15307,2021-07-09,44386,Richmond upon Thames,E09000027,-14,14,76,-40,-54,12
15308,2021-07-09,44386,Bexley,E09000004,-17,10,81,-38,-35,10
15309,2021-07-09,44386,Lewisham,E09000023,-7,20,81,-31,-44,12
15310,2021-07-09,44386,Haringey,E09000014,-20,0,66,-37,-43,10
15311,2021-07-09,44386,Kensington and Chelsea,E09000020,-41,4,13,-44,-50,12
15312,2021-07-08,44385,Hillingdon,E09000017,-18,5,82,-57,-36,11
15313,2021-07-08,44385,Enfield,E09000010,-13,6,41,-41,-35,9
15314,2021-07-08,44385,Ealing,E09000009,-9,9,95,-41,-37,11
15315,2021-07-08,44385,Westminster,E09000033,-55,-21,-12,-51,-51,14
15316,2021-07-08,44385,Havering,E09000016,-12,11,36,-33,-32,11
15317,2021-07-08,44385,Lewisham,E09000023,-7,20,81,-37,-45,14
15318,2021-07-08,44385,Croydon,E09000008,-11,14,53,-42,-35,12
15319,2021-07-08,44385,Hackney,E09000012,-32,10,73,-42,-43,13
15320,2021-07-08,44385,Waltham Forest,E09000031,2,6,56,-42,-43,11
15321,2021-07-08,44385,Greenwich,E09000011,-14,8,27,-34,-46,13
15322,2021-07-08,44385,Haringey,E09000014,-19,1,46,-40,-45,12
15323,2021-07-08,44385,Islington,E09000019,-50,-15,62,-71,-58,17
15324,2021-07-08,44385,City of London,E09000001,-72,-49,-65,-66,-54,
15325,2021-07-08,44385,Harrow,E09000015,-7,10,137,-32,-30,12
15326,2021-07-08,44385,Sutton,E09000029,-8,3,59,-47,-44,13
15327,2021-07-08,44385,Bexley,E09000004,-15,9,65,-41,-36,12
15328,2021-07-08,44385,Brent,E09000005,-4,10,109,-35,-35,9
15329,2021-07-08,44385,Newham,E09000025,-25,5,212,-40,-34,9
15330,2021-07-08,44385,Barking and Dagenham,E09000002,-3,9,96,-29,-35,8
15331,2021-07-08,44385,Tower Hamlets,E09000030,-36,-3,13,-57,-52,15
15332,2021-07-08,44385,Richmond upon Thames,E09000027,-12,13,80,-44,-55,15
15333,2021-07-08,44385,Bromley,E09000006,-14,6,42,-43,-45,14
15334,2021-07-08,44385,Kingston upon Thames,E09000021,-19,-5,,-38,-41,14
15335,2021-07-08,44385,Southwark,E09000028,-31,-2,22,-46,-40,14
15336,2021-07-08,44385,Hammersmith and Fulham,E09000013,-36,-9,45,-38,-51,14
15337,2021-07-08,44385,Kensington and Chelsea,E09000020,-38,5,15,-48,-50,13
15338,2021-07-08,44385,Camden,E09000007,-54,-21,22,-46,-51,16
15339,2021-07-08,44385,Redbridge,E09000026,-15,2,52,-43,-44,11
15340,2021-07-08,44385,Merton,E09000024,-16,-1,49,-38,-42,13
15341,2021-07-08,44385,Lambeth,E09000022,-29,0,65,-50,-44,15
15342,2021-07-08,44385,Barnet,E09000003,-11,6,86,-37,-40,12
15343,2021-07-08,44385,Wandsworth,E09000032,-21,1,60,-36,-51,17
15344,2021-07-08,44385,Hounslow,E09000018,-13,11,69,-34,-32,10
15345,2021-07-07,44384,Islington,E09000019,-46,-15,68,-69,-58,17
15346,2021-07-07,44384,Redbridge,E09000026,-19,7,41,-38,-44,10
15347,2021-07-07,44384,Hammersmith and Fulham,E09000013,-34,-9,38,-37,-51,13
15348,2021-07-07,44384,Harrow,E09000015,-4,12,111,-25,-28,12
15349,2021-07-07,44384,Richmond upon Thames,E09000027,-10,10,49,-42,-54,14
15350,2021-07-07,44384,Enfield,E09000010,-13,3,32,-41,-34,9
15351,2021-07-07,44384,Hillingdon,E09000017,-13,2,81,-58,-35,10
15352,2021-07-07,44384,Tower Hamlets,E09000030,-34,-5,5,-54,-50,14
15353,2021-07-07,44384,Newham,E09000025,-26,3,211,-35,-32,10
15354,2021-07-07,44384,Westminster,E09000033,-56,-20,-14,-49,-51,13
15355,2021-07-07,44384,City of London,E09000001,-72,-50,-64,-65,-55,
15356,2021-07-07,44384,Bromley,E09000006,-10,9,36,-39,-44,13
15357,2021-07-07,44384,Lewisham,E09000023,-3,21,67,-35,-43,13
15358,2021-07-07,44384,Greenwich,E09000011,-13,10,18,-31,-44,12
15359,2021-07-07,44384,Kingston upon Thames,E09000021,-16,-3,,-36,-41,13
15360,2021-07-07,44384,Brent,E09000005,36,13,102,-14,-35,9
15361,2021-07-07,44384,Ealing,E09000009,-5,7,66,-39,-39,10
15362,2021-07-07,44384,Croydon,E09000008,-11,10,44,-42,-34,12
15363,2021-07-07,44384,Merton,E09000024,-12,0,53,-35,-40,12
15364,2021-07-07,44384,Hackney,E09000012,-24,9,69,-42,-43,13
15365,2021-07-07,44384,Barking and Dagenham,E09000002,0,9,62,-31,-35,7
15366,2021-07-07,44384,Haringey,E09000014,-21,-1,35,-43,-45,11
15367,2021-07-07,44384,Hounslow,E09000018,-11,7,66,-32,-30,10
15368,2021-07-07,44384,Kensington and Chelsea,E09000020,-36,6,7,-45,-48,13
15369,2021-07-07,44384,Barnet,E09000003,-10,3,56,-34,-39,12
15370,2021-07-07,44384,Bexley,E09000004,-14,10,59,-39,-38,11
15371,2021-07-07,44384,Camden,E09000007,-54,-23,20,-45,-50,15
15372,2021-07-07,44384,Waltham Forest,E09000031,5,6,30,-41,-40,10
15373,2021-07-07,44384,Sutton,E09000029,-5,5,54,-43,-44,12
15374,2021-07-07,44384,Lambeth,E09000022,-26,1,49,-50,-42,14
15375,2021-07-07,44384,Wandsworth,E09000032,-17,1,44,-34,-48,15
15376,2021-07-07,44384,Southwark,E09000028,-28,-3,17,-44,-43,13
15377,2021-07-07,44384,Havering,E09000016,-10,6,27,-30,-32,10
15378,2021-07-06,44383,Havering,E09000016,-16,3,-1,-34,-32,11
15379,2021-07-06,44383,Brent,E09000005,38,7,62,-12,-35,10
15380,2021-07-06,44383,Barnet,E09000003,-15,-1,33,-37,-40,13
15381,2021-07-06,44383,Sutton,E09000029,-12,2,34,-45,-45,14
15382,2021-07-06,44383,Wandsworth,E09000032,-27,-6,28,-35,-50,18
15383,2021-07-06,44383,Kensington and Chelsea,E09000020,-42,-2,-16,-47,-50,14
15384,2021-07-06,44383,Bromley,E09000006,-16,8,14,-44,-45,15
15385,2021-07-06,44383,Bexley,E09000004,-19,7,26,-43,-37,12
15386,2021-07-06,44383,Hammersmith and Fulham,E09000013,-39,-13,2,-36,-51,15
15387,2021-07-06,44383,Ealing,E09000009,-15,2,33,-40,-38,12
15388,2021-07-06,44383,Camden,E09000007,-57,-28,-9,-47,-53,16
15389,2021-07-06,44383,Richmond upon Thames,E09000027,-23,6,17,-46,-56,16
15390,2021-07-06,44383,Croydon,E09000008,-16,13,22,-44,-36,13
15391,2021-07-06,44383,Newham,E09000025,-23,1,143,-37,-34,11
15392,2021-07-06,44383,Haringey,E09000014,-24,-6,18,-41,-48,12
15393,2021-07-06,44383,Barking and Dagenham,E09000002,-9,-3,27,-29,-36,9
15394,2021-07-06,44383,Southwark,E09000028,-35,-10,-6,-46,-43,15
15395,2021-07-06,44383,Hounslow,E09000018,-18,1,32,-34,-32,11
15396,2021-07-06,44383,Hackney,E09000012,-35,-2,35,-45,-45,15
15397,2021-07-06,44383,Lewisham,E09000023,-13,12,37,-37,-44,15
15398,2021-07-06,44383,Waltham Forest,E09000031,-10,-4,-1,-43,-43,12
15399,2021-07-06,44383,Lambeth,E09000022,-36,-6,22,-50,-42,16
15400,2021-07-06,44383,Hillingdon,E09000017,-19,-1,45,-60,-35,12
15401,2021-07-06,44383,Redbridge,E09000026,-22,4,-6,-41,-45,12
15402,2021-07-06,44383,Greenwich,E09000011,-17,1,-8,-33,-47,14
15403,2021-07-06,44383,Merton,E09000024,-17,-1,36,-33,-43,14
15404,2021-07-06,44383,City of London,E09000001,-74,-55,-74,-66,-58,
15405,2021-07-06,44383,Harrow,E09000015,-11,7,64,-29,-27,13
15406,2021-07-06,44383,Tower Hamlets,E09000030,-39,-9,-15,-57,-53,16
15407,2021-07-06,44383,Islington,E09000019,-49,-18,33,-70,-59,18
15408,2021-07-06,44383,Kingston upon Thames,E09000021,-23,-8,,-38,-42,15
15409,2021-07-06,44383,Westminster,E09000033,-57,-27,-34,-51,-51,15
15410,2021-07-06,44383,Enfield,E09000010,-16,-2,6,-43,-35,11
15411,2021-07-05,44382,Croydon,E09000008,-10,12,71,-39,-33,11
15412,2021-07-05,44382,Newham,E09000025,-21,4,228,-33,-34,10
15413,2021-07-05,44382,Hackney,E09000012,-30,4,85,-46,-45,14
15414,2021-07-05,44382,Greenwich,E09000011,-11,5,29,-29,-45,12
15415,2021-07-05,44382,Hounslow,E09000018,-10,8,72,-33,-32,10
15416,2021-07-05,44382,Waltham Forest,E09000031,1,3,48,-42,-42,11
15417,2021-07-05,44382,Sutton,E09000029,-6,3,83,-44,-45,12
15418,2021-07-05,44382,Lewisham,E09000023,-6,13,74,-37,-45,14
15419,2021-07-05,44382,Lambeth,E09000022,-31,-3,64,-52,-44,15
15420,2021-07-05,44382,Bromley,E09000006,-11,8,48,-42,-46,14
15421,2021-07-05,44382,Merton,E09000024,-14,1,69,-33,-40,13
15422,2021-07-05,44382,Tower Hamlets,E09000030,-35,-5,12,-53,-52,15
15423,2021-07-05,44382,Camden,E09000007,-53,-29,39,-46,-53,16
15424,2021-07-05,44382,Redbridge,E09000026,-18,4,45,-40,-43,11
15425,2021-07-05,44382,Bexley,E09000004,-16,9,73,-40,-38,11
15426,2021-07-05,44382,Hammersmith and Fulham,E09000013,-38,-12,45,-36,-51,15
15427,2021-07-05,44382,Brent,E09000005,-4,11,153,-35,-34,9
15428,2021-07-05,44382,Ealing,E09000009,-10,7,89,-37,-37,10
15429,2021-07-05,44382,Richmond upon Thames,E09000027,-15,12,54,-44,-56,15
15430,2021-07-05,44382,Wandsworth,E09000032,-24,-3,57,-39,-50,17
15431,2021-07-05,44382,Barnet,E09000003,-12,6,79,-37,-40,12
15432,2021-07-05,44382,Islington,E09000019,-47,-18,60,-69,-59,17
15433,2021-07-05,44382,Southwark,E09000028,-32,-4,20,-49,-43,14
15434,2021-07-05,44382,Havering,E09000016,-11,3,36,-32,-31,10
15435,2021-07-05,44382,Harrow,E09000015,-4,14,130,-33,-28,11
15436,2021-07-05,44382,Kingston upon Thames,E09000021,-12,-2,,-39,-41,13
15437,2021-07-05,44382,Hillingdon,E09000017,-16,1,97,-60,-34,10
15438,2021-07-05,44382,City of London,E09000001,-74,-56,-72,-68,-58,
15439,2021-07-05,44382,Kensington and Chelsea,E09000020,-41,5,9,-47,-49,13
15440,2021-07-05,44382,Westminster,E09000033,-55,-21,-16,-51,-52,15
15441,2021-07-05,44382,Haringey,E09000014,-16,-3,69,-39,-46,11
15442,2021-07-05,44382,Enfield,E09000010,-9,1,63,-41,-34,9
15443,2021-07-05,44382,Barking and Dagenham,E09000002,0,4,87,-29,-35,7
15444,2021-07-04,44381,Tower Hamlets,E09000030,-26,-20,-4,-46,-4,1
15445,2021-07-04,44381,Brent,E09000005,-13,5,78,-33,-14,2
15446,2021-07-04,44381,Wandsworth,E09000032,-34,-15,17,-32,5,2
15447,2021-07-04,44381,Islington,E09000019,-44,-16,53,-63,-12,2
15448,2021-07-04,44381,Redbridge,E09000026,-24,-4,23,-31,-22,2
15449,2021-07-04,44381,Enfield,E09000010,-22,-5,11,-36,-7,2
15450,2021-07-04,44381,Greenwich,E09000011,-24,-5,0,-26,-12,3
15451,2021-07-04,44381,Westminster,E09000033,-49,-23,-33,-39,-20,3
15452,2021-07-04,44381,Kingston upon Thames,E09000021,-23,-12,71,-23,-5,2
15453,2021-07-04,44381,Havering,E09000016,-19,-4,18,-22,-4,2
15454,2021-07-04,44381,Merton,E09000024,-24,-12,30,-34,-9,2
15455,2021-07-04,44381,Lewisham,E09000023,-21,4,36,-26,-13,2
15456,2021-07-04,44381,Richmond upon Thames,E09000027,-18,1,5,-33,-21,2
15457,2021-07-04,44381,City of London,E09000001,-53,-27,-59,-41,,
15458,2021-07-04,44381,Waltham Forest,E09000031,-10,-5,33,-37,-16,2
15459,2021-07-04,44381,Sutton,E09000029,-21,-9,29,-36,-11,2
15460,2021-07-04,44381,Camden,E09000007,-46,-27,8,-27,-13,3
15461,2021-07-04,44381,Lambeth,E09000022,-31,-7,43,-27,-1,2
15462,2021-07-04,44381,Barking and Dagenham,E09000002,-14,-7,78,-26,-19,2
15463,2021-07-04,44381,Newham,E09000025,-23,-8,157,-21,-8,1
15464,2021-07-04,44381,Haringey,E09000014,-27,-13,11,-32,-24,2
15465,2021-07-04,44381,Southwark,E09000028,-32,-5,23,-36,0,2
15466,2021-07-04,44381,Barnet,E09000003,-17,-3,47,-26,-7,2
15467,2021-07-04,44381,Hammersmith and Fulham,E09000013,-37,-17,25,-30,-14,2
15468,2021-07-04,44381,Hounslow,E09000018,-19,3,17,-22,-8,2
15469,2021-07-04,44381,Bromley,E09000006,-21,3,2,-30,4,3
15470,2021-07-04,44381,Croydon,E09000008,-18,2,28,-33,-5,2
15471,2021-07-04,44381,Kensington and Chelsea,E09000020,-43,-2,6,-44,-24,4
15472,2021-07-04,44381,Ealing,E09000009,-16,2,41,-31,-10,2
15473,2021-07-04,44381,Hillingdon,E09000017,-22,-10,57,-60,-11,3
15474,2021-07-04,44381,Bexley,E09000004,-26,-7,17,-32,-9,3
15475,2021-07-04,44381,Harrow,E09000015,-21,-2,65,-22,8,2
15476,2021-07-04,44381,Hackney,E09000012,-36,-5,33,-33,-4,2
15477,2021-07-03,44380,Kingston upon Thames,E09000021,-28,-3,72,-24,1,3
15478,2021-07-03,44380,Lewisham,E09000023,-17,7,24,-24,-16,3
15479,2021-07-03,44380,Lambeth,E09000022,-34,-5,29,-26,1,2
15480,2021-07-03,44380,Bexley,E09000004,-25,7,27,-33,-6,3
15481,2021-07-03,44380,Newham,E09000025,-34,-5,136,-21,-8,2
15482,2021-07-03,44380,City of London,E09000001,-53,-21,-58,-37,,
