quote_date,regionDesc,p_mean,p_75,p_median,p_25
201204,North West,2.6651852,2.95,2.7,2.29
201205,North West,2.6648149,2.95,2.7,2.29
201206,North West,2.6730356,2.9949999,2.7,2.3299999
201207,North West,2.6824563,3,2.7,2.4000001
201208,North West,2.6875,3.0250001,2.7,2.3299999
201209,North West,2.6603508,2.95,2.7,2.25
201210,North West,2.6656897,3,2.7249999,2.25
201211,North West,2.6724074,2.95,2.75,2.25
201212,North West,2.7276363,3.0999999,2.8,2.29
201301,North West,2.7183635,3.0999999,2.8,2.25
201302,North West,2.8053846,3.2,2.8249998,2.3199999
201303,North West,2.8301723,3.2,2.8499999,2.49
201304,North West,2.8519299,3.1500001,2.9400001,2.49
201305,North West,2.8457143,3.145,2.9000001,2.49
201306,North West,2.8531034,3.1400001,2.9000001,2.49
201307,North West,2.8567243,3.1400001,2.9000001,2.49
201308,North West,2.8620689,3.1400001,2.9000001,2.49
201309,North West,2.8757894,3.1500001,2.9000001,2.55
201310,North West,2.8796492,3.1500001,2.9000001,2.55
201311,North West,2.8916667,3.2,2.95,2.49
201312,North West,2.8792727,3.2,2.95,2.3499999
201401,North West,2.8707547,3.2,2.95,2.3499999
201402,North West,2.8977273,3.2249999,2.95,2.4200001
201403,North West,2.8863637,3.1950002,2.9450002,2.4200001
201404,North West,2.8643181,3.1900001,2.8899999,2.3499999
201405,North West,2.8928261,3.2,2.9400001,2.3499999
201406,North West,2.9104254,3.25,2.95,2.3499999
201407,North West,2.9108696,3.25,2.95,2.3499999
201408,North West,2.8886666,3.23,2.95,2.3499999
201409,North West,2.8854349,3.25,2.9450002,2.3499999
201410,North West,2.9282978,3.3499999,2.95,2.3900001
201411,North West,2.9202173,3.28,2.95,2.3900001
201412,North West,2.9180434,3.3499999,2.95,2.3900001
201501,North West,2.9187233,3.3499999,2.95,2.3900001
201502,North West,2.9629269,3.3499999,3,2.5
201503,North West,2.9484444,3.3499999,3,2.5
201504,North West,2.9515555,3.3499999,2.99,2.5
201505,North West,2.9475555,3.3199999,2.95,2.5
201506,North West,2.9184783,3.3199999,2.95,2.4000001
201507,North West,2.9102223,3.25,2.95,2.49
201508,North West,2.9097826,3.25,2.9450002,2.49
201509,North West,2.9219148,3.3499999,2.9400001,2.4000001
201510,North West,2.9559574,3.3499999,2.95,2.45
201511,North West,2.9575,3.3599999,2.95,2.5
201512,North West,2.961915,3.3699999,2.95,2.49
201601,North West,2.9436171,3.3900001,2.95,2.4400001
201602,North West,2.9613333,3.3499999,3.05,2.5
201603,North West,2.9888637,3.395,3.05,2.5250001
201604,North West,3.0259576,3.4000001,3.05,2.55
201605,North West,3.0297873,3.45,3.05,2.55
201606,North West,3.0497825,3.4000001,3.0250001,2.6500001
201607,North West,3.0502129,3.4000001,3.05,2.6500001
201608,North West,3.0547826,3.4000001,3.05,2.6500001
201609,North West,3.0393333,3.4000001,3,2.55
201610,North West,3.0765216,3.45,3.05,2.6500001
201611,North West,3.0904446,3.45,3.05,2.6500001
201612,North West,3.0536957,3.45,3.0250001,2.55
201701,North West,3.0876596,3.45,3.05,2.6500001
201702,North West,3.1115217,3.4000001,3.05,2.75
201703,North West,3.1086364,3.4000001,3.05,2.75
201704,North West,3.1243181,3.4250002,3.05,2.75
201705,North West,3.1190698,3.5,3.05,2.75
201706,North West,3.1026666,3.5,3.05,2.75
201707,North West,3.1436365,3.5250001,3.0699999,2.8200002
201708,North West,3.1623809,3.5,3.0949998,2.8900001
201709,North West,3.1311111,3.5,3.0899999,2.75
201710,North West,3.1326087,3.55,3.0949998,2.75
201711,North West,3.1500001,3.55,3.0949998,2.75
201712,North West,3.1372728,3.5699999,3.0699999,2.75
201801,North West,3.1206977,3.5899999,3.05,2.75
201802,North West,3.0495238,3.55,3,2.5999999
201803,North West,3.0768182,3.5949998,3.05,2.55
201804,North West,3.0695238,3.5899999,3.05,2.55
201805,North West,3.0702221,3.5899999,3.05,2.55
201806,North West,3.0768888,3.5999999,3.05,2.55
201807,North West,3.0826666,3.5999999,3.05,2.5599999
201808,North West,3.0804443,3.5999999,3.05,2.5599999
201809,North West,3.1004546,3.6500001,3.05,2.5549998
201810,North West,3.0915556,3.5999999,3.05,2.5599999
201811,North West,3.0604546,3.5949998,3.05,2.55
201812,North West,3.0604546,3.5949998,3.05,2.55
201901,North West,3.0479069,3.5899999,3.05,2.55
201902,North West,2.9772093,3.45,3,2.45
201903,North West,2.9911628,3.45,2.95,2.49
201904,North West,3.0086048,3.5,2.95,2.49
201905,North West,3.0155814,3.5,2.95,2.49
201906,North West,3.0345454,3.5450001,2.95,2.4949999
201907,North West,3.0277274,3.5450001,2.95,2.4949999
201908,North West,3.0382223,3.5,2.95,2.5
201909,North West,3.0256817,3.5699999,2.95,2.49
201910,North West,3.0317779,3.55,2.95,2.49
201911,North West,3.0297675,3.5899999,2.95,2.3900001
201912,North West,3.0245237,3.5899999,2.95,2.3900001
202001,North West,3.0188372,3.5899999,2.95,2.3900001
202002,North West,3.0125582,3.55,2.95,2.3499999
202003,North West,3.0121951,3.5899999,2.95,2.3499999
202007,North West,2.8017242,3.2,2.5899999,2.3900001
202008,North West,2.897027,3.3499999,2.5999999,2.3900001
202009,North West,3.0227027,3.5,3,2.3900001
202010,North West,2.9594595,3.5,2.5999999,2.3900001
202012,North West,2.711,3.4000001,2.4200001,2.0999999
202105,North West,2.734,3.0999999,2.49,2.3499999
202106,North West,2.9361112,3.5,2.79,2.3900001
202107,North West,3.0778048,3.5899999,2.8900001,2.3900001
202108,North West,3.0951164,3.6500001,3,2.3900001
202109,North West,3.0846512,3.5899999,2.8900001,2.3900001
202110,North West,3.1638095,3.6500001,3.095,2.55
202111,North West,3.1763637,3.6700001,3,2.55
202112,North West,3.2285001,3.8,3,2.55
202201,North West,3.2520587,3.75,3.175,2.5899999
202202,North West,3.3457143,3.8499999,3.3499999,2.5899999
202203,North West,3.3783722,3.8499999,3.3,2.6900001
202204,North West,3.4188635,3.9000001,3.3499999,2.72
202205,North West,3.4443181,3.95,3.4000001,2.77
202206,North West,3.390238,3.95,3.3249998,2.6900001
202207,North West,3.3738461,3.95,3.3499999,2.79
202208,North West,3.4458537,3.95,3.45,2.79
202209,North West,3.5058537,4.0999999,3.5,2.79
202210,North West,3.5292308,4.3000002,3.5,2.6900001
200302,Northern Ireland,2.1173685,2.2,2.0999999,2.0999999
200303,Northern Ireland,2.1211112,2.2,2.1500001,2.0999999
200304,Northern Ireland,2.1363158,2.2,2.1500001,2.0999999
200305,Northern Ireland,2.1883333,2.3,2.2,2.0999999
200306,Northern Ireland,2.2126317,2.3,2.2,2.1500001
200307,Northern Ireland,2.2152631,2.3,2.2,2.1500001
200308,Northern Ireland,2.2152631,2.3,2.2,2.1500001
200309,Northern Ireland,2.2272222,2.3,2.2249999,2.2
200310,Northern Ireland,2.2272222,2.3,2.2249999,2.2
200311,Northern Ireland,2.2076471,2.3,2.2,2.2
200312,Northern Ireland,2.2294445,2.3,2.2249999,2.2
200401,Northern Ireland,2.2294445,2.3,2.2249999,2.2
200402,Northern Ireland,2.2437501,2.3,2.2,2.2
200403,Northern Ireland,2.2375,2.3,2.2,2.2
200404,Northern Ireland,2.2633333,2.3,2.25,2.2
200405,Northern Ireland,2.2718749,2.3,2.2750001,2.2
200406,Northern Ireland,2.2438889,2.3,2.25,2.2
200407,Northern Ireland,2.2552941,2.3,2.3,2.2
200408,Northern Ireland,2.2336843,2.3499999,2.3,2.2
200409,Northern Ireland,2.2389474,2.3499999,2.3,2.2
200410,Northern Ireland,2.2389474,2.3499999,2.3,2.2
200411,Northern Ireland,2.2183332,2.3,2.3,2.2
200412,Northern Ireland,2.2433333,2.4000001,2.3,2.2
200501,Northern Ireland,2.2744443,2.4000001,2.3,2.2
200502,Northern Ireland,2.2436843,2.4000001,2.3,2.2
200503,Northern Ireland,2.2436843,2.4000001,2.3,2.2
200504,Northern Ireland,2.2805264,2.4000001,2.3499999,2.2
200505,Northern Ireland,2.2744443,2.4000001,2.3,2.2
200506,Northern Ireland,2.28,2.4000001,2.4000001,2.3
200507,Northern Ireland,2.3018751,2.4000001,2.375,2.3
200508,Northern Ireland,2.3164706,2.4000001,2.4000001,2.3
200509,Northern Ireland,2.271579,2.4000001,2.4000001,2.0999999
200510,Northern Ireland,2.2794738,2.4000001,2.4000001,2.0999999
200511,Northern Ireland,2.2794738,2.4000001,2.4000001,2.0999999
200512,Northern Ireland,2.2926316,2.4000001,2.4000001,2.2
200601,Northern Ireland,2.2847369,2.5,2.4000001,2.2
200602,Northern Ireland,2.2847369,2.5,2.4000001,2.2
200603,Northern Ireland,2.2847369,2.5,2.4000001,2.0999999
200604,Northern Ireland,2.3511112,2.5,2.4000001,2.3
200605,Northern Ireland,2.3605001,2.5,2.4000001,2.25
200606,Northern Ireland,2.378,2.5,2.4250002,2.3000002
200607,Northern Ireland,2.3588889,2.5,2.4250002,2.2
200608,Northern Ireland,2.3588889,2.5,2.4250002,2.2
200609,Northern Ireland,2.37375,2.5,2.4749999,2.1500001
200610,Northern Ireland,2.3945,2.5,2.4749999,2.25
200611,Northern Ireland,2.3942106,2.5,2.45,2.2
200612,Northern Ireland,2.4045,2.5250001,2.4749999,2.25
200701,Northern Ireland,2.4045,2.5250001,2.4749999,2.25
200702,Northern Ireland,2.4094999,2.5749998,2.4749999,2.25
200703,Northern Ireland,2.4145,2.5999999,2.4749999,2.25
200704,Northern Ireland,2.437,2.5999999,2.5,2.25
200705,Northern Ireland,2.4327779,2.5999999,2.5,2.2
200706,Northern Ireland,2.4568422,2.5999999,2.5,2.2
200707,Northern Ireland,2.4665,2.5999999,2.5749998,2.3000002
200708,Northern Ireland,2.4665,2.5999999,2.5749998,2.3000002
200709,Northern Ireland,2.4665,2.5999999,2.5749998,2.3000002
200710,Northern Ireland,2.4714999,2.625,2.5749998,2.3000002
200711,Northern Ireland,2.4030001,2.625,2.5999999,2.3000002
200712,Northern Ireland,2.408421,2.7,2.5999999,2.2
200801,Northern Ireland,2.408421,2.7,2.5999999,2.2
200802,Northern Ireland,2.3724999,2.6750002,2.55,2.0450001
200803,Northern Ireland,2.405,2.7,2.5999999,2.145
200804,Northern Ireland,2.4710526,2.8,2.6500001,1.99
200805,Northern Ireland,2.4815788,2.8,2.6500001,1.99
200806,Northern Ireland,2.4868422,2.8,2.6500001,1.99
200807,Northern Ireland,2.4921052,2.8,2.6500001,1.99
200808,Northern Ireland,2.4921052,2.8,2.6500001,1.99
200809,Northern Ireland,2.5294738,2.8,2.6500001,2.0999999
200810,Northern Ireland,2.5210526,2.8,2.7,1.99
200811,Northern Ireland,2.5342104,2.9000001,2.7,1.99
200812,Northern Ireland,2.453125,2.8499999,2.7,1.9400001
200901,Northern Ireland,2.5342104,2.8,2.7,1.99
200902,Northern Ireland,2.6335714,2.8,2.7,2.5999999
200903,Northern Ireland,2.606111,2.9000001,2.75,2.2
200904,Northern Ireland,2.6605556,2.9000001,2.8,2.3900001
200905,Northern Ireland,2.7073684,2.9000001,2.8,2.3900001
200906,Northern Ireland,2.7178948,2.9000001,2.8,2.3900001
200907,Northern Ireland,2.7205262,2.95,2.8,2.3900001
200908,Northern Ireland,2.7231579,2.9000001,2.8,2.3900001
200909,Northern Ireland,2.7178948,2.9000001,2.8,2.3900001
200910,Northern Ireland,2.7231579,2.9000001,2.8,2.3900001
200911,Northern Ireland,2.6822224,2.9000001,2.8,2.3900001
200912,Northern Ireland,2.6517646,2.9000001,2.8,2.3900001
201001,Northern Ireland,2.6642106,2.9000001,2.8,2.3900001
201002,Northern Ireland,2.7731578,2.95,2.8499999,2.7
201003,Northern Ireland,2.7795,2.9250002,2.8499999,2.75
201004,Northern Ireland,2.8099999,2.9749999,2.875,2.75
201005,Northern Ireland,2.8475001,3,2.9749999,2.75
201006,Northern Ireland,2.8075001,3.0250001,3,2.75
201007,Northern Ireland,2.8447368,3.05,3,2.7
201008,Northern Ireland,2.8421054,3,3,2.7
201009,Northern Ireland,2.863889,3.05,3,2.9000001
201010,Northern Ireland,2.863889,3.05,3,2.9000001
201011,Northern Ireland,2.8888888,3.0999999,3,2.9000001
201012,Northern Ireland,2.8605556,3.0999999,3,2.7
201101,Northern Ireland,2.8911111,3.0999999,3,2.7
201102,Northern Ireland,2.9023528,3.0999999,3,2.8
201103,Northern Ireland,2.9023528,3.0999999,3,2.8
201104,Northern Ireland,2.9405882,3.2,3,2.8
201105,Northern Ireland,2.9641175,3.25,3.0999999,2.8
201106,Northern Ireland,2.9716666,3.25,3.0999999,2.8
201107,Northern Ireland,2.9582353,3.2,3.0999999,2.8
201108,Northern Ireland,2.9827778,3.25,3.0999999,2.8
201109,Northern Ireland,2.9938889,3.25,3.0999999,2.8499999
201110,Northern Ireland,2.9994445,3.25,3.0999999,3
201111,Northern Ireland,3.0047369,3.25,3.0999999,3
201112,Northern Ireland,2.991111,3.2,3.05,3
201201,Northern Ireland,3.0047369,3.25,3.0999999,3
201202,Northern Ireland,2.9855556,3.2,3.05,3
201203,Northern Ireland,2.9855556,3.2,3.05,3
201204,Northern Ireland,3.021111,3.2,3.0999999,3
201205,Northern Ireland,3.0726316,3.4000001,3.2,3.0999999
201206,Northern Ireland,3.0752633,3.4000001,3.2,3.0999999
201207,Northern Ireland,3.0752633,3.4000001,3.2,3.0999999
201208,Northern Ireland,3.0463159,3.4000001,3.2,3.0999999
201209,Northern Ireland,3.0341177,3.4000001,3.2,3.0999999
201210,Northern Ireland,3.0163157,3.4000001,3.2,2.8499999
201211,Northern Ireland,2.9950001,3.25,3.2,2.8499999
201212,Northern Ireland,3.0061111,3.25,3.2,2.8499999
201301,Northern Ireland,3.0116668,3.3,3.2,2.8499999
201302,Northern Ireland,3.0116668,3.3,3.2,2.8499999
201303,Northern Ireland,3.0116668,3.3,3.2,2.8499999
201304,Northern Ireland,3.0350001,3.3,3.2,2.95
201305,Northern Ireland,3.007647,3.25,3.2,2.95
201306,Northern Ireland,3.007647,3.25,3.2,2.95
201307,Northern Ireland,3.007647,3.25,3.2,2.95
201308,Northern Ireland,3.007647,3.25,3.2,2.95
201309,Northern Ireland,3.0105882,3.25,3.2,2.95
201310,Northern Ireland,3.0105882,3.25,3.2,2.95
201311,Northern Ireland,3.0247059,3.3,3.2,2.99
201312,Northern Ireland,3.027647,3.3,3.2,2.99
201401,Northern Ireland,3.0394118,3.3,3.2,2.99
201402,Northern Ireland,3.1126666,3.5,3.25,2.99
201403,Northern Ireland,3.102,3.5,3.25,2.99
201404,Northern Ireland,3.1186666,3.5,3.3,2.99
201405,Northern Ireland,3.0986667,3.5,3.3,2.7
201406,Northern Ireland,3.0986667,3.5,3.3,2.7
201407,Northern Ireland,3.102,3.5,3.3,2.7
201408,Northern Ireland,3.102,3.5,3.3,2.7
201409,Northern Ireland,3.102,3.5,3.3,2.7
201410,Northern Ireland,3.142,3.5,3.3,2.8
201411,Northern Ireland,3.1553333,3.5999999,3.3,2.8
201412,Northern Ireland,3.1619999,3.5999999,3.3,2.8
201501,Northern Ireland,3.1307142,3.5,3.3,2.8
201502,Northern Ireland,3.1385715,3.5,3.3,2.8
201503,Northern Ireland,3.1421428,3.5,3.3,2.8
201504,Northern Ireland,3.145,3.5,3.3499999,2.8
201505,Northern Ireland,3.1819999,3.5999999,3.4000001,2.8
201506,Northern Ireland,3.2019999,3.5999999,3.4000001,2.8
201507,Northern Ireland,3.202143,3.5999999,3.4250002,2.8
201508,Northern Ireland,3.2086666,3.5999999,3.4000001,2.8
201509,Northern Ireland,3.2086666,3.5999999,3.4000001,2.8
201510,Northern Ireland,3.2814286,3.7,3.4250002,2.99
201511,Northern Ireland,3.2814286,3.7,3.4250002,2.99
201512,Northern Ireland,3.2566667,3.7,3.4000001,3.05
201601,Northern Ireland,3.2566667,3.7,3.4000001,3.05
201602,Northern Ireland,3.2538462,3.7,3.5,3.05
201603,Northern Ireland,3.28,3.7,3.5,3.05
201604,Northern Ireland,3.2871428,3.8,3.5,3.05
201605,Northern Ireland,3.2871428,3.8,3.5,3.05
201606,Northern Ireland,3.2871428,3.8,3.5,3.05
201607,Northern Ireland,3.2476923,3.5999999,3.5,3.05
201608,Northern Ireland,3.2707691,3.8,3.5,3.05
201609,Northern Ireland,3.3085713,3.8,3.5,3.05
201610,Northern Ireland,3.3228571,3.8,3.5,3.05
201611,Northern Ireland,3.3228571,3.8,3.5,3.05
201612,Northern Ireland,3.345,3.8,3.5,3.05
201701,Northern Ireland,3.345,3.8,3.5,3.05
201702,Northern Ireland,3.3099999,3.7,3.5,3.05
201703,Northern Ireland,3.4035714,3.8,3.5,3.05
201704,Northern Ireland,3.4035714,3.8,3.5,3.05
201705,Northern Ireland,3.4566667,3.9000001,3.5,3.05
201706,Northern Ireland,3.54,3.9000001,3.5999999,3.3
201707,Northern Ireland,3.54,3.9000001,3.5999999,3.3
201708,Northern Ireland,3.4766667,3.9000001,3.5999999,3.05
201709,Northern Ireland,3.5533333,3.9000001,3.5999999,3.05
201710,Northern Ireland,3.5533333,3.9000001,3.5999999,3.05
201711,Northern Ireland,3.5999999,3.9000001,3.6500001,3.3
201712,Northern Ireland,3.5999999,3.9000001,3.5999999,3.3
201801,Northern Ireland,3.5428572,3.9000001,3.5999999,3.05
201802,Northern Ireland,3.5742857,3.9000001,3.6500001,3.3
201803,Northern Ireland,3.6026666,3.9000001,3.5999999,3.4000001
201804,Northern Ireland,3.6526666,3.9000001,3.8,3.5
201805,Northern Ireland,3.6659999,3.9000001,3.8,3.5
201806,Northern Ireland,3.6726665,3.9000001,3.8499999,3.5
201807,Northern Ireland,3.6564286,3.9000001,3.8249998,3.5
201808,Northern Ireland,3.6707144,3.9000001,3.8249998,3.5
201809,Northern Ireland,3.7326667,3.9000001,3.8499999,3.5
201810,Northern Ireland,3.7326667,3.9000001,3.8499999,3.5
201811,Northern Ireland,3.7742858,3.9000001,3.875,3.5
201812,Northern Ireland,3.7326667,3.9000001,3.8499999,3.5
201901,Northern Ireland,3.7326667,3.9000001,3.8499999,3.5
201902,Northern Ireland,3.7742858,3.9000001,3.875,3.5
201903,Northern Ireland,3.8799999,4.1999998,3.9000001,3.5
201904,Northern Ireland,3.9133332,4.1999998,4,3.5
201905,Northern Ireland,3.9300001,4.1999998,4,3.5999999
201906,Northern Ireland,3.9466667,4.1999998,4,3.5999999
201907,Northern Ireland,3.9533334,4.1999998,4,3.5999999
201908,Northern Ireland,3.9733334,4.3000002,4,3.5999999
201909,Northern Ireland,3.9733334,4.3000002,4,3.5999999
201910,Northern Ireland,4.0357141,4.3000002,4,3.75
201911,Northern Ireland,3.98,4.3000002,4,3.5999999
201912,Northern Ireland,3.98,4.3000002,4,3.5999999
202001,Northern Ireland,3.98,4.3000002,4,3.5999999
202002,Northern Ireland,4.0166669,4.3000002,4,3.7
202003,Northern Ireland,4.0964284,4.5,4,3.9000001
202007,Northern Ireland,4.3000002,4.9000001,4.0999999,4
202008,Northern Ireland,4.2777777,4.5,4.0999999,4
202009,Northern Ireland,4.27,4.5,4.0999999,4
202010,Northern Ireland,4.3200002,4.8000002,4.0999999,4
202012,Northern Ireland,4.1857142,4.0999999,4.0999999,4
202106,Northern Ireland,4.375,4.5500002,4.3499999,4.1999998
202107,Northern Ireland,4.5545454,5,4.5,4.1999998
202108,Northern Ireland,4.4749999,4.8000002,4.3499999,4.1999998
202109,Northern Ireland,4.5090909,5,4.5,4.1999998
202110,Northern Ireland,4.5454545,5,4.5,4.1999998
202111,Northern Ireland,4.4291668,4.5999999,4.4499998,4.25
202112,Northern Ireland,4.4541669,4.5999999,4.5,4.3000002
202201,Northern Ireland,4.3850002,4.5,4.4499998,4.3000002
202202,Northern Ireland,4.3730769,4.5999999,4.4000001,4.1999998
202203,Northern Ireland,4.4566665,4.5999999,4.5,4.3000002
202204,Northern Ireland,4.7333336,4.8000002,4.6500001,4.4000001
202205,Northern Ireland,4.6357145,4.8000002,4.625,4.4000001
202206,Northern Ireland,4.6357145,4.8000002,4.625,4.4000001
202207,Northern Ireland,4.7461538,4.8000002,4.6999998,4.5999999
202208,Northern Ireland,4.7066669,4.8000002,4.6500001,4.4000001
202209,Northern Ireland,4.6785717,4.9000001,4.625,4.4000001
202210,Northern Ireland,4.7466669,4.9000001,4.6500001,4.4000001
200302,Scotland,2.0309756,2.2,2,1.9
200303,Scotland,2.0565,2.25,2.01,1.9
200304,Scotland,2.0556409,2.25,2.05,1.9
200305,Scotland,2.054359,2.2,2.05,1.9400001
200306,Scotland,2.0661538,2.25,2.05,1.95
200307,Scotland,2.0548649,2.2,2.05,1.95
200308,Scotland,2.0521052,2.2,2.05,1.9400001
200309,Scotland,2.0586486,2.2,2.05,1.95
200310,Scotland,2.0697222,2.2,2.0749998,1.9450001
200311,Scotland,2.0711112,2.2,2.05,1.9450001
200312,Scotland,2.0780556,2.25,2.0749998,1.9450001
200401,Scotland,2.0768421,2.2,2.05,1.95
200402,Scotland,2.0339999,2.1500001,2,1.9
200403,Scotland,2.0218918,2.0999999,2,1.9
200404,Scotland,2.0310526,2.1500001,2.0250001,1.9
200405,Scotland,2.0536842,2.2,2.0599999,1.9400001
200406,Scotland,2.0453846,2.2,2.05,1.91
200407,Scotland,2.0542858,2.1700001,2.0999999,1.9400001
200408,Scotland,2.0506976,2.2,2.0999999,1.91
200409,Scotland,2.0561905,2.2,2.0999999,1.9400001
200410,Scotland,2.0557778,2.2,2.0999999,1.9400001
200411,Scotland,2.0627272,2.2,2.0999999,1.9400001
200412,Scotland,2.0593181,2.2,2.0999999,1.925
200501,Scotland,2.0529268,2.2,2.0999999,1.91
200502,Scotland,2.1048648,2.25,2.0999999,2
200503,Scotland,2.1068292,2.3,2.0999999,2
200504,Scotland,2.1265116,2.3,2.1500001,2
200505,Scotland,2.1243243,2.25,2.0999999,2.05
200506,Scotland,2.1576743,2.3,2.2,2.0999999
200507,Scotland,2.1635897,2.3,2.2,2.0999999
200508,Scotland,2.1739025,2.3,2.2,2.0999999
200509,Scotland,2.1739025,2.3,2.2,2.0999999
200510,Scotland,2.1731708,2.3,2.2,2.0999999
200511,Scotland,2.165,2.3,2.2,2.0999999
200512,Scotland,2.1695349,2.3,2.2,2.0999999
200601,Scotland,2.1588094,2.3,2.2,2.0999999
200602,Scotland,2.1547618,2.3,2.1750002,2.0999999
200603,Scotland,2.1778049,2.3,2.2,2.0999999
200604,Scotland,2.2021053,2.3,2.2,2.1500001
200605,Scotland,2.2214634,2.3499999,2.2,2.1500001
200606,Scotland,2.2369049,2.3499999,2.25,2.1500001
200607,Scotland,2.2497618,2.3499999,2.2750001,2.2
200608,Scotland,2.2497499,2.3499999,2.3,2.1750002
200609,Scotland,2.2670732,2.3499999,2.3,2.2
200610,Scotland,2.2594595,2.3499999,2.3,2.2
200611,Scotland,2.2535896,2.4000001,2.3,2.1500001
200612,Scotland,2.2574358,2.4000001,2.3,2.1500001
200701,Scotland,2.2672501,2.4000001,2.3,2.1500001
200702,Scotland,2.2638462,2.4000001,2.3,2.1500001
200703,Scotland,2.2772501,2.4250002,2.3,2.1750002
200704,Scotland,2.2897367,2.4000001,2.3,2.2
200705,Scotland,2.3035135,2.48,2.3,2.2
200706,Scotland,2.3097436,2.5,2.3,2.2
200707,Scotland,2.3165789,2.5,2.3249998,2.2
200708,Scotland,2.3135898,2.5,2.3,2.2
200709,Scotland,2.3091667,2.5,2.3,2.2
200710,Scotland,2.2994444,2.5,2.3,2.1750002
200711,Scotland,2.2710526,2.5,2.3,2.05
200712,Scotland,2.275641,2.5,2.3,2.0999999
200801,Scotland,2.2686112,2.4749999,2.3,2.05
200802,Scotland,2.3662162,2.5,2.3499999,2.25
200803,Scotland,2.4016216,2.5,2.4000001,2.25
200804,Scotland,2.4382052,2.6199999,2.4000001,2.29
200805,Scotland,2.4565854,2.6500001,2.48,2.3
200806,Scotland,2.4755001,2.6500001,2.5,2.3
200807,Scotland,2.4742501,2.6500001,2.5,2.3
200808,Scotland,2.5057895,2.6500001,2.5,2.3499999
200809,Scotland,2.4602702,2.6500001,2.5,2.3
200810,Scotland,2.5032558,2.6900001,2.5,2.3499999
200811,Scotland,2.52,2.6900001,2.5,2.3499999
200812,Scotland,2.5079999,2.645,2.5,2.3499999
200901,Scotland,2.4980953,2.6500001,2.5,2.3499999
200902,Scotland,2.4885714,2.7,2.55,2.3
200903,Scotland,2.5095348,2.7,2.5999999,2.3
200904,Scotland,2.5165908,2.7,2.5999999,2.3249998
200905,Scotland,2.5252273,2.71,2.5999999,2.3249998
200906,Scotland,2.5343182,2.7350001,2.625,2.3249998
200907,Scotland,2.5432558,2.75,2.6500001,2.4000001
200908,Scotland,2.5343182,2.7350001,2.625,2.3499999
200909,Scotland,2.5413637,2.7350001,2.625,2.3499999
200910,Scotland,2.5475001,2.75,2.625,2.3499999
200911,Scotland,2.5434885,2.75,2.5999999,2.3
200912,Scotland,2.5515909,2.7649999,2.5999999,2.3499999
201001,Scotland,2.5609524,2.8,2.5999999,2.4000001
201002,Scotland,2.5768182,2.8,2.6600001,2.375
201003,Scotland,2.596,2.8,2.6700001,2.4000001
201004,Scotland,2.6443181,2.8499999,2.7,2.45
201005,Scotland,2.6562791,2.8499999,2.7,2.4000001
201006,Scotland,2.6595454,2.875,2.7,2.45
201007,Scotland,2.6527908,2.8499999,2.7,2.4000001
201008,Scotland,2.6527908,2.8499999,2.7,2.4000001
201009,Scotland,2.6539536,2.8499999,2.7,2.4000001
201010,Scotland,2.6564286,2.9000001,2.7,2.4000001
201011,Scotland,2.66575,2.9000001,2.7,2.4000001
201012,Scotland,2.6815386,2.9000001,2.7,2.4000001
201101,Scotland,2.716579,2.9200001,2.75,2.5
201102,Scotland,2.6802702,2.9200001,2.75,2.45
201103,Scotland,2.7090244,2.95,2.8,2.5
201104,Scotland,2.7357142,3,2.8499999,2.45
201105,Scotland,2.7418604,3,2.8499999,2.45
201106,Scotland,2.7465117,3,2.8499999,2.45
201107,Scotland,2.762619,3,2.8499999,2.55
201108,Scotland,2.7711904,3,2.8499999,2.55
201109,Scotland,2.763721,3,2.8,2.5
201110,Scotland,2.7947726,3.0250001,2.8249998,2.5250001
201111,Scotland,2.8361905,3.05,2.9000001,2.6500001
201112,Scotland,2.8492682,3.05,2.9000001,2.6500001
201201,Scotland,2.8399999,3.05,2.9000001,2.5999999
201202,Scotland,2.8225582,3.05,2.8499999,2.5
201203,Scotland,2.8399999,3.0999999,2.9000001,2.5
201204,Scotland,2.8651063,3.1500001,2.95,2.5999999
201205,Scotland,2.8665218,3.0999999,2.9250002,2.5999999
201206,Scotland,2.8691111,3.0999999,2.9000001,2.5999999
201207,Scotland,2.8752174,3.0999999,2.9250002,2.5999999
201208,Scotland,2.8784783,3.0999999,2.9250002,2.5999999
201209,Scotland,2.8874469,3.1500001,2.95,2.6500001
201210,Scotland,2.8893478,3.1500001,2.95,2.6500001
201211,Scotland,2.8869565,3.1500001,2.9250002,2.6500001
201212,Scotland,2.8945651,3.1500001,2.9250002,2.6500001
201301,Scotland,2.8913043,3.0999999,2.9250002,2.6500001
201302,Scotland,2.8676088,3.0999999,2.9000001,2.55
201303,Scotland,2.8763044,3.0999999,2.9000001,2.55
201304,Scotland,2.9059999,3.1500001,2.99,2.6400001
201305,Scotland,2.9056523,3.1500001,2.9650002,2.6400001
201306,Scotland,2.9100001,3.2,2.9000001,2.7
201307,Scotland,2.9482608,3.2,2.9250002,2.7
201308,Scotland,2.9480436,3.2,2.97,2.74
201309,Scotland,2.9506383,3.2,2.95,2.6900001
201310,Scotland,2.9593618,3.2,2.95,2.7
201311,Scotland,2.9665217,3.2,2.9250002,2.7
201312,Scotland,2.9672341,3.3,2.95,2.6900001
201401,Scotland,2.9787235,3.3,3,2.6900001
201402,Scotland,2.963125,3.3,3,2.6500001
